sites	X9	X12	Mont	Name_fish	Data	Year_sampling	X0	X1	X2	X3	X4	X5	X6	X7	X8	X9.1	X10	X11	X12.1	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33
P0057	119	1191	1191a	P0057	Fish_Amazonia_PA	2011	33.87135536	34.47216742	35.47959974	36.33061526	36.91200906	37.25863511	35.38251897	33.43807241	30.85985295	30.25745005	32.53204891	34.07810077	33.70806039	33.70860242	36.122272	37.57302015	39.84396696	39.41154693	36.72308233	33.30080616	31.47572188	30.42577646	30.35718905	32.45844075	31.1734095	29.53958306	29.81195355	NA	NA	NA	NA	NA	NA	NA
P0060	118	1181	1181b	P0060	Fish_Amazonia_PA	2011	17.85084186	18.09258414	18.53921841	19.39847093	19.4320822	19.32745891	19.90469003	19.41267065	16.77949204	15.22501849	15.99261565	17.1832085	17.03789855	16.23499169	11.65640261	11.26362206	9.499273015	7.984286516	6.07781728	5.196997358	5.625282029	5.619447029	5.990465021	7.127504698	7.137211508	6.818002157	5.998328473	NA	NA	NA	NA	NA	NA	NA
P0066	116	1161	1161a	P0066	Fish_Amazonia_PA	2011	2.6195424	2.767870598	2.813330337	2.898205873	2.882568958	2.741102257	2.535115943	2.320711918	2.125550224	1.896339771	1.794556582	1.382929505	1.297554527	0.804219376	0.240860647	0.24034076	0.295070264	0.431719343	0.601990773	0.735231911	0.852395909	0.92747799	0.967072478	1.023648068	1.065947575	1.091327279	1.126052286	NA	NA	NA	NA	NA	NA	NA
P0067	115	1151	1151a	P0067	Fish_Amazonia_PA	2011	0.455971284	0.475543008	0.468822171	0.487416301	0.510153438	0.506979619	0.631469215	0.737234011	0.782454197	0.849618651	0.89436985	0.854823216	0.809292891	0.591720078	0.541598061	0.544262356	0.550306471	0.590219613	0.650281689	0.708040527	0.919644343	1.158438616	1.49777987	1.590314649	1.70182747	1.708662543	1.831894811	NA	NA	NA	NA	NA	NA	NA
P0070	117	1172	1172a	P0070	Fish_Amazonia_PA	2011	31.62507227	32.05912717	32.10505355	31.98309775	30.80974015	29.77628362	28.11319404	26.06754682	23.89974099	22.01864324	19.94439868	18.88182064	18.21835921	17.73779459	13.4826126	12.29810629	10.51838767	8.519891381	7.746865922	7.297238826	7.317366774	7.503523928	7.317268894	6.783803445	5.899675167	4.838054031	4.80876777	NA	NA	NA	NA	NA	NA	NA
P0071	117	1171	1171b	P0071	Fish_Amazonia_PA	2011	31.62507227	32.05912717	32.10505355	31.98309775	30.80974015	29.77628362	28.11319404	26.06754682	23.89974099	22.01864324	19.94439868	18.88182064	18.21835921	17.73779459	13.4826126	12.29810629	10.51838767	8.519891381	7.746865922	7.297238826	7.317366774	7.503523928	7.317268894	6.783803445	5.899675167	4.838054031	4.80876777	NA	NA	NA	NA	NA	NA	NA
P0072	117	1171	1171a	P0072	Fish_Amazonia_PA	2011	31.62507227	32.05912717	32.10505355	31.98309775	30.80974015	29.77628362	28.11319404	26.06754682	23.89974099	22.01864324	19.94439868	18.88182064	18.21835921	17.73779459	13.4826126	12.29810629	10.51838767	8.519891381	7.746865922	7.297238826	7.317366774	7.503523928	7.317268894	6.783803445	5.899675167	4.838054031	4.80876777	NA	NA	NA	NA	NA	NA	NA
P0076	118	1182	1182a	P0076	Fish_Amazonia_PA	2011	17.85084186	18.09258414	18.53921841	19.39847093	19.4320822	19.32745891	19.90469003	19.41267065	16.77949204	15.22501849	15.99261565	17.1832085	17.03789855	16.23499169	11.65640261	11.26362206	9.499273015	7.984286516	6.07781728	5.196997358	5.625282029	5.619447029	5.990465021	7.127504698	7.137211508	6.818002157	5.998328473	NA	NA	NA	NA	NA	NA	NA
P0077	118	1181	1181a	P0077	Fish_Amazonia_PA	2011	17.85084186	18.09258414	18.53921841	19.39847093	19.4320822	19.32745891	19.90469003	19.41267065	16.77949204	15.22501849	15.99261565	17.1832085	17.03789855	16.23499169	11.65640261	11.26362206	9.499273015	7.984286516	6.07781728	5.196997358	5.625282029	5.619447029	5.990465021	7.127504698	7.137211508	6.818002157	5.998328473	NA	NA	NA	NA	NA	NA	NA
P0086	121	1211	1211a	P0086	Fish_Amazonia_PA	2011	41.46998406	41.42944411	41.94464018	42.61364444	42.71268404	41.10003949	40.4220258	40.79370175	39.76500341	39.99164585	37.71845336	35.84394258	32.69912171	31.83253514	30.89716954	27.64642008	26.87999045	25.30524102	24.78092857	24.42063988	24.33227255	24.33426152	15.73837013	16.44515958	16.2498543	16.23961996	16.23961996	NA	NA	NA	NA	NA	NA	NA
P0087	121	1212	1212a	P0087	Fish_Amazonia_PA	2011	41.46998406	41.42944411	41.94464018	42.61364444	42.71268404	41.10003949	40.4220258	40.79370175	39.76500341	39.99164585	37.71845336	35.84394258	32.69912171	31.83253514	30.89716954	27.64642008	26.87999045	25.30524102	24.78092857	24.42063988	24.33227255	24.33426152	15.73837013	16.44515958	16.2498543	16.23961996	16.23961996	NA	NA	NA	NA	NA	NA	NA
P0088	120	1202	1202a	P0088	Fish_Amazonia_PA	2011	39.63024157	39.54025471	39.74230629	40.69180071	41.33629273	40.59466572	40.69198494	39.99318241	38.3455457	37.41823915	34.56979587	32.66049643	32.12646939	31.73100492	31.42108005	28.83769985	28.33180693	27.87545821	27.18772739	27.55959529	27.6217227	27.6949498	22.303883	23.21052965	22.97044127	22.96905237	22.96905237	NA	NA	NA	NA	NA	NA	NA
P0089	119	1192	1192a	P0089	Fish_Amazonia_PA	2011	33.87135536	34.47216742	35.47959974	36.33061526	36.91200906	37.25863511	35.38251897	33.43807241	30.85985295	30.25745005	32.53204891	34.07810077	33.70806039	33.70860242	36.122272	37.57302015	39.84396696	39.41154693	36.72308233	33.30080616	31.47572188	30.42577646	30.35718905	32.45844075	31.1734095	29.53958306	29.81195355	NA	NA	NA	NA	NA	NA	NA
P0093	116	1162	1162a	P0093	Fish_Amazonia_PA	2011	2.6195424	2.767870598	2.813330337	2.898205873	2.882568958	2.741102257	2.535115943	2.320711918	2.125550224	1.896339771	1.794556582	1.382929505	1.297554527	0.804219376	0.240860647	0.24034076	0.295070264	0.431719343	0.601990773	0.735231911	0.852395909	0.92747799	0.967072478	1.023648068	1.065947575	1.091327279	1.126052286	NA	NA	NA	NA	NA	NA	NA
P0094	115	1152	1152a	P0094	Fish_Amazonia_PA	2011	0.455971284	0.475543008	0.468822171	0.487416301	0.510153438	0.506979619	0.631469215	0.737234011	0.782454197	0.849618651	0.89436985	0.854823216	0.809292891	0.591720078	0.541598061	0.544262356	0.550306471	0.590219613	0.650281689	0.708040527	0.919644343	1.158438616	1.49777987	1.590314649	1.70182747	1.708662543	1.831894811	NA	NA	NA	NA	NA	NA	NA
P0096	120	1203	1203a	P0096	Fish_Amazonia_PA	2011	39.63024157	39.54025471	39.74230629	40.69180071	41.33629273	40.59466572	40.69198494	39.99318241	38.3455457	37.41823915	34.56979587	32.66049643	32.12646939	31.73100492	31.42108005	28.83769985	28.33180693	27.87545821	27.18772739	27.55959529	27.6217227	27.6949498	22.303883	23.21052965	22.97044127	22.96905237	22.96905237	NA	NA	NA	NA	NA	NA	NA
P0098	120	1203	1203b	P0098	Fish_Amazonia_PA	2011	39.63024157	39.54025471	39.74230629	40.69180071	41.33629273	40.59466572	40.69198494	39.99318241	38.3455457	37.41823915	34.56979587	32.66049643	32.12646939	31.73100492	31.42108005	28.83769985	28.33180693	27.87545821	27.18772739	27.55959529	27.6217227	27.6949498	22.303883	23.21052965	22.97044127	22.96905237	22.96905237	NA	NA	NA	NA	NA	NA	NA
P0111	113	1131	1131a	P0111	Fish_Amazonia_PA	2011	20.40374616	20.74086243	20.92600611	21.56521894	21.95891046	22.27185559	23.26364042	24.01692473	23.29514943	22.42770551	21.25535023	16.11004589	15.54898106	18.96645838	20.34073198	19.02339233	18.65203562	15.07871165	14.33410359	13.72675469	13.84114999	12.30682733	11.05538759	11.44499864	12.04052076	8.79491294	7.334289587	NA	NA	NA	NA	NA	NA	NA
P0112	113	1132	1132b	P0112	Fish_Amazonia_PA	2011	20.40374616	20.74086243	20.92600611	21.56521894	21.95891046	22.27185559	23.26364042	24.01692473	23.29514943	22.42770551	21.25535023	16.11004589	15.54898106	18.96645838	20.34073198	19.02339233	18.65203562	15.07871165	14.33410359	13.72675469	13.84114999	12.30682733	11.05538759	11.44499864	12.04052076	8.79491294	7.334289587	NA	NA	NA	NA	NA	NA	NA
P0113	113	1131	1131b	P0113	Fish_Amazonia_PA	2011	20.40374616	20.74086243	20.92600611	21.56521894	21.95891046	22.27185559	23.26364042	24.01692473	23.29514943	22.42770551	21.25535023	16.11004589	15.54898106	18.96645838	20.34073198	19.02339233	18.65203562	15.07871165	14.33410359	13.72675469	13.84114999	12.30682733	11.05538759	11.44499864	12.04052076	8.79491294	7.334289587	NA	NA	NA	NA	NA	NA	NA
P0114	113	1132	1132a	P0114	Fish_Amazonia_PA	2011	20.40374616	20.74086243	20.92600611	21.56521894	21.95891046	22.27185559	23.26364042	24.01692473	23.29514943	22.42770551	21.25535023	16.11004589	15.54898106	18.96645838	20.34073198	19.02339233	18.65203562	15.07871165	14.33410359	13.72675469	13.84114999	12.30682733	11.05538759	11.44499864	12.04052076	8.79491294	7.334289587	NA	NA	NA	NA	NA	NA	NA
P0118	112	1121	1121c	P0118	Fish_Amazonia_PA	2011	19.19655726	19.79011673	20.22299485	20.58577723	20.9396794	21.08814023	22.03262993	22.28925836	21.63210399	21.65786845	21.011885	17.50689311	17.5748347	20.47377524	20.97089301	19.8697922	19.56819869	15.63815724	14.81946268	14.00651561	14.78094539	14.26333703	14.04347497	15.04036519	15.04937467	9.129309567	6.671151768	NA	NA	NA	NA	NA	NA	NA
P0119	112	1121	1121a	P0119	Fish_Amazonia_PA	2011	19.19655726	19.79011673	20.22299485	20.58577723	20.9396794	21.08814023	22.03262993	22.28925836	21.63210399	21.65786845	21.011885	17.50689311	17.5748347	20.47377524	20.97089301	19.8697922	19.56819869	15.63815724	14.81946268	14.00651561	14.78094539	14.26333703	14.04347497	15.04036519	15.04937467	9.129309567	6.671151768	NA	NA	NA	NA	NA	NA	NA
P0120	112	1121	1121b	P0120	Fish_Amazonia_PA	2011	19.19655726	19.79011673	20.22299485	20.58577723	20.9396794	21.08814023	22.03262993	22.28925836	21.63210399	21.65786845	21.011885	17.50689311	17.5748347	20.47377524	20.97089301	19.8697922	19.56819869	15.63815724	14.81946268	14.00651561	14.78094539	14.26333703	14.04347497	15.04036519	15.04937467	9.129309567	6.671151768	NA	NA	NA	NA	NA	NA	NA
P0121	112	1122	1122a	P0121	Fish_Amazonia_PA	2011	19.19655726	19.79011673	20.22299485	20.58577723	20.9396794	21.08814023	22.03262993	22.28925836	21.63210399	21.65786845	21.011885	17.50689311	17.5748347	20.47377524	20.97089301	19.8697922	19.56819869	15.63815724	14.81946268	14.00651561	14.78094539	14.26333703	14.04347497	15.04036519	15.04937467	9.129309567	6.671151768	NA	NA	NA	NA	NA	NA	NA
P0124	111	1112	1112a	P0124	Fish_Amazonia_PA	2011	18.2483356	18.98072846	19.35238443	19.6719428	19.85235017	19.77388538	19.90855645	18.9835419	16.75350417	15.68383803	14.85352116	10.54762419	8.433507118	9.342162133	9.540708825	7.561995192	6.893489426	4.581248185	3.546271721	2.68071801	2.473054377	1.839595883	1.47221697	1.708919744	1.803465788	1.87272494	1.470439104	NA	NA	NA	NA	NA	NA	NA
P0126	111	1111	1111a	P0126	Fish_Amazonia_PA	2011	18.2483356	18.98072846	19.35238443	19.6719428	19.85235017	19.77388538	19.90855645	18.9835419	16.75350417	15.68383803	14.85352116	10.54762419	8.433507118	9.342162133	9.540708825	7.561995192	6.893489426	3.924525388	3.546271721	2.68071801	2.473054377	1.839595883	1.47221697	1.708919744	1.803465788	1.87272494	1.470439104	NA	NA	NA	NA	NA	NA	NA
P0132	113	1133	1133a	P0132	Fish_Amazonia_PA	2011	20.40374616	20.74086243	20.92600611	21.56521894	21.95891046	22.27185559	23.26364042	24.01692473	23.29514943	22.42770551	21.25535023	16.11004589	15.54898106	18.96645838	20.34073198	19.02339233	18.65203562	15.07871165	14.33410359	13.72675469	13.84114999	12.30682733	11.05538759	11.44499864	12.04052076	8.79491294	7.334289587	NA	NA	NA	NA	NA	NA	NA
P0139	113	1133	1133b	P0139	Fish_Amazonia_PA	2011	20.40374616	20.74086243	20.92600611	21.56521894	21.95891046	22.27185559	23.26364042	24.01692473	23.29514943	22.42770551	21.25535023	16.11004589	15.54898106	18.96645838	20.34073198	19.02339233	18.65203562	15.07871165	14.33410359	13.72675469	13.84114999	12.30682733	11.05538759	11.44499864	12.04052076	8.79491294	7.334289587	NA	NA	NA	NA	NA	NA	NA
P0215	104	1041	1041a	P0215	Fish_Amazonia_RO	2018	86.26398906	86.1836225	85.85058186	86.24897329	86.58342271	86.89672073	87.30406255	87.22474185	87.62685735	88.22705052	88.40032979	88.19662523	88.58502277	88.99756196	88.58669787	88.50849234	87.84062465	87.11186256	86.77894526	85.32249308	83.63413661	83.03834873	81.50140767	78.78348849	76.73609598	73.43122304	69.99793071	65.47396535	63.49247145	63.52490438	62.44828691	59.51552947	58.50653058	58.99836823
P0218	104	1042	1042b	P0218	Fish_Amazonia_RO	2018	86.26398906	86.1836225	85.85058186	86.24897329	86.58342271	86.89672073	87.30406255	87.22474185	87.62685735	88.22705052	88.40032979	88.19662523	88.58502277	88.99756196	88.58669787	88.50849234	87.84062465	87.11186256	86.77894526	85.32249308	83.63413661	83.03834873	81.50140767	78.78348849	76.73609598	73.43122304	69.99793071	65.47396535	63.49247145	63.52490438	62.44828691	59.51552947	58.50653058	58.99836823
P0234	106	1061	1061a	P0234	Fish_Amazonia_RO	2018	64.61661856	64.37645474	63.97183264	62.85986994	61.03202795	60.54306049	59.75570209	59.52148024	60.11677698	60.30060214	60.22949575	60.51710294	60.57657216	59.85397837	57.28112549	54.65049425	51.6332853	48.71068779	47.20229137	45.91972219	44.33332847	41.95511624	40.11131011	36.68003559	33.08427242	28.91687129	26.00511637	23.13792771	20.70887302	19.42335015	16.48274352	14.56750353	12.35623546	11.42238486
P0235	107	1071	1071a	P0235	Fish_Amazonia_RO	2018	29.24036366	28.84700217	28.06693067	26.35740632	23.71129015	23.64010472	21.47686433	20.74681581	20.25136276	19.90764329	19.69344677	19.18700338	18.58115963	18.41973841	12.95624976	10.4030957	7.511351736	6.227382449	5.173574538	4.68735153	3.490306837	2.621390433	1.736076713	1.456878931	2.031631917	2.076291061	1.755244303	1.463937326	1.539553277	1.879819337	1.974615266	1.932524392	1.982055564	2.032395408
P0236	107	1072	1072b	P0236	Fish_Amazonia_RO	2018	29.24036366	28.84700217	28.06693067	26.35740632	23.71129015	23.64010472	21.47686433	20.74681581	20.25136276	19.90764329	19.69344677	19.18700338	18.58115963	18.41973841	12.95624976	10.4030957	7.511351736	6.227382449	5.173574538	4.68735153	3.490306837	2.621390433	1.736076713	1.456878931	2.031631917	2.076291061	1.755244303	1.463937326	1.539553277	1.879819337	1.974615266	1.932524392	1.982055564	2.032395408
P0237	107	1072	1072a	P0237	Fish_Amazonia_RO	2018	29.24036366	28.84700217	28.06693067	26.35740632	23.71129015	23.64010472	21.47686433	20.74681581	20.25136276	19.90764329	19.69344677	19.18700338	18.58115963	18.41973841	12.95624976	10.4030957	7.511351736	6.227382449	5.173574538	4.68735153	3.490306837	2.621390433	1.736076713	1.456878931	2.031631917	2.076291061	1.755244303	1.463937326	1.539553277	1.879819337	1.974615266	1.932524392	1.982055564	2.032395408
P0245	106	1062	1062a	P0245	Fish_Amazonia_RO	2018	64.61661856	64.37645474	63.97183264	62.85986994	61.03202795	60.54306049	59.75570209	59.52148024	60.11677698	60.30060214	60.22949575	60.51710294	60.57657216	59.85397837	57.28112549	54.65049425	51.6332853	48.71068779	47.20229137	45.91972219	44.33332847	41.95511624	40.11131011	36.68003559	33.08427242	28.91687129	26.00511637	23.13792771	20.70887302	19.42335015	16.48274352	14.56750353	12.35623546	11.42238486
P0248	106	1062	1062b	P0248	Fish_Amazonia_RO	2018	64.61661856	64.37645474	63.97183264	62.85986994	61.03202795	60.54306049	59.75570209	59.52148024	60.11677698	60.30060214	60.22949575	60.51710294	60.57657216	59.85397837	57.28112549	54.65049425	51.6332853	48.71068779	47.20229137	45.91972219	44.33332847	41.95511624	40.11131011	36.68003559	33.08427242	28.91687129	26.00511637	23.13792771	20.70887302	19.42335015	16.48274352	14.56750353	12.35623546	11.42238486
P0254	104	1041	1041b	P0254	Fish_Amazonia_RO	2018	86.26398906	86.1836225	85.85058186	86.24897329	86.58342271	86.89672073	87.30406255	87.22474185	87.62685735	88.22705052	88.40032979	88.19662523	88.58502277	88.99756196	88.58669787	88.50849234	87.84062465	87.11186256	86.77894526	85.32249308	83.63413661	83.03834873	81.50140767	78.78348849	76.73609598	73.43122304	69.99793071	65.47396535	63.49247145	63.52490438	62.44828691	59.51552947	58.50653058	58.99836823
P0255	104	1042	1042c	P0255	Fish_Amazonia_RO	2018	86.26398906	86.1836225	85.85058186	86.24897329	86.58342271	86.89672073	87.30406255	87.22474185	87.62685735	88.22705052	88.40032979	88.19662523	88.58502277	88.99756196	88.58669787	88.50849234	87.84062465	87.11186256	86.77894526	85.32249308	83.63413661	83.03834873	81.50140767	78.78348849	76.73609598	73.43122304	69.99793071	65.47396535	63.49247145	63.52490438	62.44828691	59.51552947	58.50653058	58.99836823
P0256	104	1042	1042a	P0256	Fish_Amazonia_RO	2018	86.26398906	86.1836225	85.85058186	86.24897329	86.58342271	86.89672073	87.30406255	87.22474185	87.62685735	88.22705052	88.40032979	88.19662523	88.58502277	88.99756196	88.58669787	88.50849234	87.84062465	87.11186256	86.77894526	85.32249308	83.63413661	83.03834873	81.50140767	78.78348849	76.73609598	73.43122304	69.99793071	65.47396535	63.49247145	63.52490438	62.44828691	59.51552947	58.50653058	58.99836823
P0261	103	1031	1031a	P0261	Fish_Amazonia_RO	2018	83.0403235	82.53383361	82.18418585	82.01525514	81.8996655	82.00871887	82.5243362	82.42959444	82.74926888	83.05777695	83.00556098	82.88732132	82.83995355	82.44868533	81.71831464	81.08988966	79.77181182	77.47444207	75.42324887	73.24399906	70.53495867	69.19460251	67.0185357	63.53229518	59.67840062	54.23761545	51.75879169	49.32587651	48.6556104	47.15169883	45.72804571	41.66078273	40.46152452	39.45384123
P0262	103	1032	1032a	P0262	Fish_Amazonia_RO	2018	83.0403235	82.53383361	82.18418585	82.01525514	81.8996655	82.00871887	82.5243362	82.42959444	82.74926888	83.05777695	83.00556098	82.88732132	82.83995355	82.44868533	81.71831464	81.08988966	79.77181182	77.47444207	75.42324887	73.24399906	70.53495867	69.19460251	67.0185357	63.53229518	59.67840062	54.23761545	51.75879169	49.32587651	48.6556104	47.15169883	45.72804571	41.66078273	40.46152452	39.45384123
P0263	101	1012	1012a	P0263	Fish_Amazonia_RO	2018	30.36491046	30.81773699	31.10293744	30.83484512	31.06122527	31.22946778	30.44381382	30.73120216	30.16427605	30.35307121	30.57310062	28.9291572	28.82304105	28.58101273	28.61880516	26.05814108	23.83274093	21.05701593	21.13902922	19.99571901	17.01339317	16.64874132	16.84092201	14.24915351	11.74426158	10.5657373	9.445962434	8.640026488	8.095255669	10.1409725	8.517246689	6.383449917	5.730246329	4.928169966
P0264	101	1013	1013a	P0264	Fish_Amazonia_RO	2018	30.36491046	30.81773699	31.10293744	30.83484512	31.06122527	31.22946778	30.44381382	30.73120216	30.16427605	30.35307121	30.57310062	28.9291572	28.82304105	28.58101273	28.61880516	26.05814108	23.83274093	21.05701593	21.13902922	19.99571901	17.01339317	16.64874132	16.84092201	14.24915351	11.74426158	10.5657373	9.445962434	8.640026488	8.095255669	10.1409725	8.517246689	6.383449917	5.730246329	4.928169966
P0265	101	1013	1013b	P0265	Fish_Amazonia_RO	2018	30.36491046	30.81773699	31.10293744	30.83484512	31.06122527	31.22946778	30.44381382	30.73120216	30.16427605	30.35307121	30.57310062	28.9291572	28.82304105	28.58101273	28.61880516	26.05814108	23.83274093	21.05701593	21.13902922	19.99571901	17.01339317	16.64874132	16.84092201	14.24915351	11.74426158	10.5657373	9.445962434	8.640026488	8.095255669	10.1409725	8.517246689	6.383449917	5.730246329	4.928169966
P0266	101	1011	1011a	P0266	Fish_Amazonia_RO	2018	30.36491046	30.81773699	31.10293744	30.83484512	31.06122527	31.22946778	30.44381382	30.73120216	30.16427605	30.35307121	30.57310062	28.9291572	28.82304105	28.58101273	28.61880516	26.05814108	23.83274093	21.05701593	21.13902922	19.99571901	17.01339317	16.64874132	16.84092201	14.24915351	11.74426158	10.5657373	9.445962434	8.640026488	8.095255669	10.1409725	8.517246689	6.383449917	5.730246329	4.928169966
P0271	102	1021	1021a	P0271	Fish_Amazonia_RO	2018	75.27787179	75.60474486	75.87461558	76.12260321	76.3787351	76.01460176	75.7459623	75.60498456	76.04048276	76.9010494	77.22084155	77.11132123	77.36930093	77.48992901	76.824726	76.28654224	75.39363762	75.02072492	74.53447045	75.28248078	74.31387072	72.62936538	72.21971976	69.52031867	65.89179085	62.56043843	59.43757448	56.1442062	54.28797737	53.49624572	51.71290182	46.21379835	38.61450915	33.8377007
P0272	102	1022	1022a	P0272	Fish_Amazonia_RO	2018	75.27787179	75.60474486	75.87461558	76.12260321	76.3787351	76.01460176	75.7459623	75.60498456	76.04048276	76.9010494	77.22084155	77.11132123	77.36930093	77.48992901	76.824726	76.28654224	75.39363762	75.02072492	74.53447045	75.28248078	74.31387072	72.62936538	72.21971976	69.52031867	65.89179085	62.56043843	59.43757448	56.1442062	54.28797737	53.49624572	51.71290182	46.21379835	38.61450915	33.8377007
P0276	102	1024	1024a	P0276	Fish_Amazonia_RO	2018	75.27787179	75.60474486	75.87461558	76.12260321	76.3787351	76.01460176	75.7459623	75.60498456	76.04048276	76.9010494	77.22084155	77.11132123	77.36930093	77.48992901	76.824726	76.28654224	75.39363762	75.02072492	74.53447045	75.28248078	74.31387072	72.62936538	72.21971976	69.52031867	65.89179085	62.56043843	59.43757448	56.1442062	54.28797737	53.49624572	51.71290182	46.21379835	38.61450915	33.8377007
P0277	102	1023	1023a	P0277	Fish_Amazonia_RO	2018	75.27787179	75.60474486	75.87461558	76.12260321	76.3787351	76.01460176	75.7459623	75.60498456	76.04048276	76.9010494	77.22084155	77.11132123	77.36930093	77.48992901	76.824726	76.28654224	75.39363762	75.02072492	74.53447045	75.28248078	74.31387072	72.62936538	72.21971976	69.52031867	65.89179085	62.56043843	59.43757448	56.1442062	54.28797737	53.49624572	51.71290182	46.21379835	38.61450915	33.8377007
P0281	1	11	11a	P0281	Fish_CamposSulinos_RS	2014	28.7405719	24.067896	17.80310875	13.54851231	12.97735126	13.32267789	12.59138131	11.21394399	10.27983026	10.14611706	9.488147447	6.663904551	6.615082705	6.625479271	7.321467717	8.611924573	8.722046552	7.498733153	7.099030316	7.439845322	9.137800881	10.59422961	11.43779333	12.96999556	12.98200193	13.61393268	13.22028271	11.219849	10.53653129	10.52539419	NA	NA	NA	NA
P0282	1	11	11b	P0282	Fish_CamposSulinos_RS	2014	28.7405719	24.067896	17.80310875	13.54851231	12.97735126	13.32267789	12.59138131	11.21394399	10.27983026	10.14611706	9.488147447	6.663904551	6.615082705	6.625479271	7.321467717	8.611924573	8.722046552	7.498733153	7.099030316	7.439845322	9.137800881	10.59422961	11.43779333	12.96999556	12.98200193	13.61393268	13.22028271	11.219849	10.53653129	10.52539419	NA	NA	NA	NA
P0283	1	12	12b	P0283	Fish_CamposSulinos_RS	2014	28.7405719	24.067896	17.80310875	13.54851231	12.97735126	13.32267789	12.59138131	11.21394399	10.27983026	10.14611706	9.488147447	6.663904551	6.615082705	6.625479271	7.321467717	8.611924573	8.722046552	7.498733153	7.099030316	7.439845322	9.137800881	10.59422961	11.43779333	12.96999556	12.98200193	13.61393268	13.22028271	11.219849	10.53653129	10.52539419	NA	NA	NA	NA
P0289	4	42	42a	P0289	Fish_CamposSulinos_RS	2014	8.967671908	9.119461893	8.683231298	9.109979356	8.569860959	8.452714702	7.790172001	7.196849825	7.042314131	6.78575742	7.137177187	6.749743566	7.319919679	7.738354587	7.68209495	7.551544499	7.120655513	7.162470698	7.295362081	7.542721635	7.632734321	7.335350895	7.137308336	7.426397893	6.788809961	7.562496108	7.150053837	6.941438579	6.840563174	6.850301358	NA	NA	NA	NA
P0290	4	41	41a	P0290	Fish_CamposSulinos_RS	2014	8.967671908	9.119461893	8.683231298	9.109979356	8.569860959	8.452714702	7.790172001	7.196849825	7.042314131	6.78575742	7.137177187	6.749743566	7.319919679	7.738354587	7.68209495	7.551544499	7.120655513	7.162470698	7.295362081	7.542721635	7.632734321	7.335350895	7.137308336	7.426397893	6.788809961	7.562496108	7.150053837	6.941438579	6.840563174	6.850301358	NA	NA	NA	NA
P0291	4	41	41b	P0291	Fish_CamposSulinos_RS	2014	8.967671908	9.119461893	8.683231298	9.109979356	8.569860959	8.452714702	7.790172001	7.196849825	7.042314131	6.78575742	7.137177187	6.749743566	7.319919679	7.738354587	7.68209495	7.551544499	7.120655513	7.162470698	7.295362081	7.542721635	7.632734321	7.335350895	7.137308336	7.426397893	6.788809961	7.562496108	7.150053837	6.941438579	6.840563174	6.850301358	NA	NA	NA	NA
P0292	5	51	51a	P0292	Fish_CamposSulinos_RS	2014	32.74931517	32.57470971	36.23600974	34.92853825	34.68423817	33.54820171	32.99020249	30.54190967	31.30871171	33.73680013	34.97854248	34.15892755	33.52890492	31.28384882	30.59844666	31.56304303	32.24102358	32.66172909	32.40304707	32.75118785	31.14112666	29.65850919	30.70860365	31.48372474	32.14039039	32.87252589	32.64546108	33.47066211	35.38263633	35.44315485	NA	NA	NA	NA
P0293	5	52	52a	P0293	Fish_CamposSulinos_RS	2014	32.74931517	32.57470971	36.23600974	34.92853825	34.68423817	33.54820171	32.99020249	30.54190967	31.30871171	33.73680013	34.97854248	34.15892755	33.52890492	31.28384882	30.59844666	31.56304303	32.24102358	32.66172909	32.40304707	32.75118785	31.14112666	29.65850919	30.70860365	31.48372474	32.14039039	32.87252589	32.64546108	33.47066211	35.38263633	35.44315485	NA	NA	NA	NA
P0294	5	51	51b	P0294	Fish_CamposSulinos_RS	2014	32.74931517	32.57470971	36.23600974	34.92853825	34.68423817	33.54820171	32.99020249	30.54190967	31.30871171	33.73680013	34.97854248	34.15892755	33.52890492	31.28384882	30.59844666	31.56304303	32.24102358	32.66172909	32.40304707	32.75118785	31.14112666	29.65850919	30.70860365	31.48372474	32.14039039	32.87252589	32.64546108	33.47066211	35.38263633	35.44315485	NA	NA	NA	NA
P0301	2	22	22a	P0301	Fish_CamposSulinos_RS	2014	5.50144932	5.218945934	4.351198668	3.463502617	2.882527755	2.97018459	3.175501405	2.640118562	2.927845131	2.947199064	3.046060405	2.496430097	2.771448366	2.786358046	2.942936932	3.270141268	3.009698087	2.668011192	2.811143723	3.260729401	3.609678928	3.450844091	3.459045669	3.892054804	3.731238441	3.840114836	3.705763495	3.44299305	3.25083715	3.258319492	NA	NA	NA	NA
P0302	2	22	22b	P0302	Fish_CamposSulinos_RS	2014	5.50144932	5.218945934	4.351198668	3.463502617	2.882527755	2.97018459	3.175501405	2.640118562	2.927845131	2.947199064	3.046060405	2.496430097	2.771448366	2.786358046	2.942936932	3.270141268	3.009698087	2.668011192	2.811143723	3.260729401	3.609678928	3.450844091	3.459045669	3.892054804	3.731238441	3.840114836	3.705763495	3.44299305	3.25083715	3.258319492	NA	NA	NA	NA
